title_japanese,type,source,episodes,duration,rating,studio,num_related,hentai/romance,sports,youth,adventure/psychological,drama,fantasy/sci-fi,comedy,military,misc,Unknown,class
真奈美＆ナミ スプライト,OVA,Unknown,2,31-59,R+ - Mild Nudity,J.C.Staff,1,True,False,True,False,False,False,True,False,False,False,Bad
ハウルの動く城,Movie,Novel,1,60+,G - All Ages,other,0,True,False,False,True,True,True,False,False,False,False,Really good
激闘!クラッシュギアTURBO カイザバーンの挑戦,Movie,Unknown,1,21-30,G - All Ages,Sunrise,1,False,True,True,False,False,False,False,False,False,False,Questionable
バカボン・おそ松のカレーをたずねて三千里,Special,Original,1,31-59,PG-13 - Teens 13 or older,Studio Pierrot,1,False,False,False,False,False,False,True,False,False,False,Bad
ご姉弟物語,TV,Manga,32,1-20,G - All Ages,other,0,False,False,False,False,False,False,True,False,False,False,Bad
感弩≠Reduction,Music,Music,1,1-20,PG-13 - Teens 13 or older,other,0,False,False,False,False,False,False,False,False,True,False,Bad
Peeping Life（ピーピングライフ）TV シーズン1 ??,TV,Unknown,12,21-30,G - All Ages,other,1,False,False,True,False,False,False,True,False,False,False,Questionable
一円玉の旅がらす,Music,Original,1,1-20,G - All Ages,other,0,False,False,False,True,False,False,False,False,True,False,Bad
お江戸はねむれない,OVA,Manga,1,21-30,PG-13 - Teens 13 or older,Madhouse,1,False,False,True,False,True,True,False,False,True,False,Bad
御国の為に,Movie,Original,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,False,True,True,False,Bad
フィールドにそよぐ風,OVA,Unknown,1,21-30,PG-13 - Teens 13 or older,other,0,False,True,True,False,False,False,False,False,False,False,Bad
予言者育成学園 Fortune Tellers Academy,ONA,Game,1,1-20,G - All Ages,other,0,False,False,False,False,False,True,False,False,False,False,Bad
ハローキティのやっぱりママがすき,OVA,Unknown,1,21-30,G - All Ages,other,0,False,False,True,False,False,True,False,False,False,False,Bad
少年ケニヤ,Movie,Unknown,1,60+,PG - Children,Toei Animation,0,False,False,False,True,False,False,False,False,False,False,Bad
疾風！ アイアンリーガー,TV,Original,52,21-30,PG-13 - Teens 13 or older,Sunrise,1,False,True,True,False,False,True,False,True,False,False,Questionable
ガン×ソード,TV,Original,26,21-30,PG-13 - Teens 13 or older,other,1,False,False,True,True,True,True,False,True,False,False,Really good
ケイオスドラゴン 赤竜戦役,TV,Game,12,21-30,R - 17+ (violence & profanity),other,1,False,False,True,False,False,True,False,False,False,False,OK
それいけ! アンパンマン つみき城のひみつ,Movie,Unknown,1,60+,PG - Children,TMS Entertainment,1,False,False,True,False,False,True,True,False,False,False,Bad
キャッキャッキャッフラメンコ,Music,Original,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,False,False,True,False,Bad
潔癖男子！青山くん,TV,Manga,12,21-30,PG-13 - Teens 13 or older,other,1,False,True,True,False,False,False,True,False,False,False,Really good
鉄コミュニケイション,TV,Manga,24,1-20,R+ - Mild Nudity,other,1,False,False,True,True,True,True,False,False,False,False,Questionable
ヒカルの碁 お正月スペシャル,Special,Manga,1,21-30,G - All Ages,Studio Pierrot,1,False,False,True,False,False,True,True,False,False,False,OK
わたしが鳴こうホトトギス,Music,Music,1,1-20,PG-13 - Teens 13 or older,other,0,False,False,False,False,False,False,False,False,True,False,Bad
アニメで分かる心療内科,ONA,Manga,20,1-20,PG-13 - Teens 13 or older,other,1,False,False,True,False,False,False,True,False,False,False,OK
ガールズ＆パンツァー 不肖・秋山優花里の戦車講座,Special,Original,6,1-20,PG-13 - Teens 13 or older,other,2,False,False,True,False,False,False,False,True,False,False,OK
こぎみゅん,ONA,Other,24,1-20,G - All Ages,other,0,False,False,True,False,False,True,False,False,False,False,Bad
驢馬,Movie,Book,1,1-20,G - All Ages,other,0,False,False,False,True,False,False,False,False,False,False,Bad
PES: Peace Eco Smile - Drive your Heart,ONA,Unknown,1,1-20,G - All Ages,other,1,True,False,False,False,False,True,False,False,False,False,Bad
莽荒纪,ONA,Novel,19,1-20,PG-13 - Teens 13 or older,other,0,False,True,True,True,False,True,False,False,True,False,Bad
MISSION-E,TV,Original,12,21-30,PG - Children,Studio Deen,1,False,False,True,False,False,True,True,False,False,False,Questionable
暴走戦國史,OVA,Unknown,2,31-59,None,other,0,False,False,True,False,False,False,False,False,False,False,Bad
秦时明月特别篇《帝子降兮》,ONA,Novel,1,1-20,PG-13 - Teens 13 or older,other,1,False,True,True,False,False,True,False,False,True,False,Bad
宇宙戦艦ヤマト 新たなる旅立ち,Special,Unknown,1,60+,PG-13 - Teens 13 or older,other,3,False,False,False,False,True,True,False,True,False,False,Questionable
万能文化猫娘,TV,Original,12,21-30,PG-13 - Teens 13 or older,other,3,False,False,True,True,False,True,True,True,False,False,OK
タオタオ絵本館,TV,Original,52,21-30,PG - Children,other,1,False,False,True,True,False,True,True,False,False,False,Questionable
時空冒険記　ゼントリックス,TV,Original,26,21-30,PG - Children,other,0,False,False,False,True,False,True,False,True,False,False,Questionable
怪盗ジョーカー シーズン,TV,Manga,13,21-30,PG - Children,other,2,False,False,True,True,False,False,True,False,False,False,OK
アラジンと魔法のランプ,Movie,Unknown,1,60+,G - All Ages,Toei Animation,0,False,False,False,True,False,True,False,False,False,False,Questionable
ウルトラソニコ,ONA,Other,1,1-20,G - All Ages,other,1,False,False,True,False,False,False,True,False,False,False,Bad
２１エモン　宇宙へいらっしゃい！,Movie,Unknown,1,60+,G - All Ages,other,1,False,False,False,False,False,True,True,False,False,False,Bad
アドバンスドポリス,TV,Unknown,12,21-30,PG-13 - Teens 13 or older,other,3,False,False,True,False,False,True,False,True,False,False,Questionable
ゆけ！小英くん,ONA,Unknown,6,1-20,PG - Children,other,0,False,False,False,False,False,False,True,False,False,False,Bad
黒王様御乱心,Special,Unknown,1,1-20,PG-13 - Teens 13 or older,other,2,False,False,False,False,False,False,True,False,False,False,Questionable
TWO ON THE ROAD「いつもふたりで」,OVA,Original,2,31-59,PG - Children,other,0,True,False,False,False,False,False,False,False,True,False,Bad
LILY-C.A.T.,Movie,Original,1,60+,PG-13 - Teens 13 or older,Studio Pierrot,0,False,False,False,False,True,True,False,False,False,False,Questionable
武庚纪,ONA,Manga,30,1-20,PG-13 - Teens 13 or older,other,2,False,True,True,False,False,True,False,False,True,False,Questionable
猫のダヤン,TV,Novel,52,1-20,G - All Ages,other,1,False,False,True,False,False,True,False,False,False,False,Bad
G-九,OVA,Unknown,1,1-20,PG-13 - Teens 13 or older,Toei Animation,0,False,False,False,False,False,True,False,False,False,False,Questionable
劇場版NARUTO －ナルト－ そよ風伝 ナルトと魔神と3つのお願いだってばよ！！,Movie,Original,1,1-20,PG-13 - Teens 13 or older,Studio Pierrot,1,False,True,True,False,False,False,True,False,False,False,OK
新世界より,TV,Novel,25,21-30,R - 17+ (violence & profanity),other,1,False,False,False,True,True,True,False,False,False,False,Really good
ナノ・インベーダーズ,TV,Original,52,21-30,PG - Children,other,0,False,False,True,True,False,False,False,False,False,False,Bad
伝説巨神イデオン 接触篇,Movie,Unknown,1,60+,PG-13 - Teens 13 or older,Sunrise,2,False,False,False,False,True,True,False,True,False,False,Questionable
こぎつねのおくりもの,OVA,Unknown,1,21-30,G - All Ages,other,1,False,False,True,False,True,True,False,False,False,False,Bad
人魚の傷,OVA,Manga,1,31-59,R - 17+ (violence & profanity),Madhouse,3,False,False,False,True,True,True,False,False,False,False,OK
アルスラーン戦記,TV,Manga,25,21-30,R - 17+ (violence & profanity),other,6,False,False,True,True,True,True,False,False,True,False,Really good
ソニック X,TV,Game,78,21-30,PG - Children,TMS Entertainment,2,False,False,True,True,False,True,True,True,False,False,OK
ほしのこえ,OVA,Original,1,21-30,PG-13 - Teens 13 or older,other,1,True,False,False,False,True,True,False,True,False,False,Really good
超くせになりそう,TV,Manga,39,21-30,PG-13 - Teens 13 or older,other,1,True,False,True,False,False,False,True,False,False,False,Questionable
秦时明月 肆 万里长城,TV,Novel,37,21-30,PG-13 - Teens 13 or older,other,3,False,True,True,False,False,True,False,False,True,False,Questionable
京都アニメーションCM「傘編」,Special,Original,1,less than a minute,G - All Ages,other,1,False,False,False,False,False,True,False,False,False,False,Questionable
ガンスリンガー ガール -IL TEATRINO- OVA,OVA,Manga,2,21-30,PG-13 - Teens 13 or older,other,2,False,False,True,False,True,True,False,True,False,False,OK
爆闘宣言ダイガンダー,TV,Original,39,21-30,PG - Children,Nippon Animation,0,False,False,False,True,False,True,False,True,False,False,Questionable
名犬ジョリィ,TV,Novel,52,21-30,G - All Ages,other,0,False,False,False,True,False,False,False,False,True,False,Questionable
チャンネル5.5 Season4,ONA,Unknown,4,1-20,PG-13 - Teens 13 or older,other,2,False,False,False,False,False,False,True,False,False,False,Bad
ファニーペッツ,TV,Unknown,12,1-20,PG-13 - Teens 13 or older,other,1,False,False,False,False,False,False,True,False,False,False,Bad
紙兎ロペ２,Movie,Original,12,1-20,G - All Ages,other,4,False,False,True,False,False,False,True,False,False,False,Bad
月光食堂,Music,Music,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,False,False,True,False,Bad
ヨルムンガンド PERFECT ORDER,TV,Manga,12,21-30,R+ - Mild Nudity,other,2,False,False,True,True,False,False,False,False,False,False,Really good
テイルズオブシンフォニア テセアラ編 また会えたね～笑撃のジャッジメント！～,Special,Game,4,1-20,G - All Ages,other,1,False,False,False,False,False,False,True,False,False,False,OK
甲虫王者ムシキング　スーパーバトルムービー ～闇の改造甲虫～,Movie,Card game,1,31-59,G - All Ages,other,1,False,False,False,True,False,True,False,False,False,False,Bad
がんばれ!キッカーズスペシャル ひとりぼっちのエースストライカー,Special,Manga,1,21-30,G - All Ages,Studio Pierrot,1,False,True,True,False,True,False,False,False,False,False,Bad
"お待たせ! 新装開店!! 遂に来たのね, ﾊﾟﾁ美の時代が♥",Special,Unknown,1,21-30,PG - Children,Toei Animation,2,False,False,True,False,False,True,True,False,False,False,Questionable
Eat You Up/Bunny,Music,Unknown,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,False,False,True,False,Bad
ぼくの地球を守って,OVA,Manga,6,21-30,PG-13 - Teens 13 or older,Production I.G,3,False,False,True,False,True,True,False,False,False,False,OK
ニル・アドミラリの天秤,TV,Visual novel,12,21-30,PG-13 - Teens 13 or older,other,1,True,False,False,False,False,True,False,False,True,False,Questionable
モンタナ・ジョーンズ,TV,Original,52,21-30,G - All Ages,other,0,False,False,False,True,False,False,True,False,False,False,Questionable
秘密結社 鷹の爪 提供獲得大作戦 作戦会議第,Special,Original,12,1-20,G - All Ages,other,1,False,False,False,False,False,False,True,False,False,False,Bad
i -wish you were here- ～あなたがここにいてほしい～,TV,Original,4,21-30,PG-13 - Teens 13 or older,other,0,False,False,True,True,True,True,False,False,False,False,Questionable
会長はメイド様！おまけだよ！,Special,Manga,1,1-20,PG-13 - Teens 13 or older,J.C.Staff,1,False,False,True,False,False,False,True,False,False,False,Really good
シンデレラガールズ劇場,Special,4-koma manga,2,1-20,PG-13 - Teens 13 or older,other,3,False,False,True,False,False,False,True,False,False,False,Questionable
テイルズ オブ ジ アビス スペシャルファンディスク,Special,Unknown,2,1-20,PG-13 - Teens 13 or older,Sunrise,1,False,False,True,False,False,False,True,False,False,False,OK
黒煙,Music,Music,1,1-20,PG-13 - Teens 13 or older,other,0,False,False,False,False,True,False,False,False,True,False,Bad
それいけ!アンパンマン やきそばパンマンとブラックサボテンマン,Movie,Unknown,1,21-30,PG - Children,other,1,False,False,True,False,False,True,True,False,False,False,Bad
石田とあさくら,TV,Manga,12,1-20,PG-13 - Teens 13 or older,other,2,False,False,True,False,False,False,True,False,False,False,Questionable
ポケットモンスター ベストウイッシュ シーズン2 エピソードN,TV,Game,14,21-30,PG - Children,other,2,False,False,True,True,False,True,True,False,False,False,OK
裏路地ダイヤモンド,OVA,Unknown,1,31-59,PG-13 - Teens 13 or older,other,0,False,False,False,True,False,False,False,False,False,False,Bad
ジョニーサイファー,TV,Unknown,130,1-20,G - All Ages,other,0,False,False,True,True,False,True,False,False,False,False,Bad
ルール,Movie,Unknown,1,1-20,G - All Ages,other,0,False,False,False,True,False,False,False,False,False,False,Bad
1/100 RICE Planting,ONA,Original,1,1-20,G - All Ages,other,0,False,False,True,False,False,False,False,False,False,False,Bad
白鳥麗子でございます！,OVA,Manga,1,31-59,PG-13 - Teens 13 or older,other,1,True,False,False,False,False,False,True,False,False,False,Bad
しりとり王国,TV,Unknown,3,1-20,G - All Ages,other,0,False,False,True,False,False,False,False,False,False,False,Bad
劇場版 ひよこのバスケ LAST GAME 0401,ONA,Manga,1,1-20,G - All Ages,other,1,False,True,False,False,False,False,True,False,False,False,OK
ワールド・デストラクション ～世界撲滅の六人～,TV,Game,13,21-30,PG-13 - Teens 13 or older,Production I.G,1,False,False,False,True,False,True,False,False,False,False,OK
はだしねこ,Special,Unknown,1,1-20,G - All Ages,other,0,False,False,False,True,False,False,True,False,False,False,Bad
姉ログ 靄子姉さんの止まらないモノローグ,OVA,Manga,3,21-30,PG-13 - Teens 13 or older,other,2,True,False,True,False,False,False,True,False,False,False,OK
攻殻機動隊 STAND ALONE COMPLEX,TV,Manga,26,21-30,R - 17+ (violence & profanity),Production I.G,6,False,False,True,False,False,True,False,True,False,False,Really good
キュアミラクルとモフルンの魔法レッスン,Movie,Original,1,1-20,G - All Ages,other,1,False,False,True,False,False,True,False,False,False,False,Bad
こちら葛飾区亀有公園前派出所 両津VS泣き虫アイドル!? 日本1周大すごろくゲーム!!,Special,Manga,1,1-20,PG-13 - Teens 13 or older,other,2,False,False,False,False,False,False,True,True,False,False,Bad
戦姫絶唱シンフォギアAXZ 戦姫絶唱しないシンフォギア,Special,Original,4,1-20,PG-13 - Teens 13 or older,other,1,False,False,True,False,False,True,True,False,True,False,Questionable
